Time0_0,Time2_5,Time5_9,Time6_7
1.9930777772402777,14.47470217019549,140.74479431761338,241.06757868691523
1.933853565138043,2.991103750567377,29.286496652693963,49.342210533161115
1.4996004634221942,10.822664270632313,107.56268892584818,186.10799529227418
1.5401578272417602,9.648307103769541,103.27248814261472,179.81648343821826
1.4842320119041594,4.3483205570122525,53.68975352033868,93.07183531845295
0.3177213357267812,10.169279597899866,96.5824454564286,166.8538173592547
2.1394464374502054,5.715128932787074,59.25902907688899,101.23735201477493
0.0,0.0,0.0,0.0
2.1776581128036216,16.774198077118577,166.9619667357758,289.0590416301761
1.369934243999843,7.99076694479695,77.9091809179171,134.03797499589027
1.319914353266289,6.7293085248337645,54.78386743535377,95.3330393439118
0.8519291300432745,1.5810452962032169,29.225042145683915,50.41050929148581
2.469503725203278,21.976786213385147,222.32403132525104,381.9953933093791
0.05748394831796033,0.0,0.0,0.0
0.5303231242113682,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.083001876472916,11.525742919230735,121.13641107380374,209.72973976795012
0.6785252666779973,0.0,0.0,0.0
1.9276437219818554,11.442528620274036,104.27768396655448,179.08756500498146
1.1660895879031683,2.6340553110712146,22.91224153818516,40.02659925844244
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.47623063315655545,4.075785255971018,45.34622534728778,78.7674825439661
0.5047933667999255,1.885444942412177,15.074895239125658,27.586922895265637
1.5615502019022243,12.71313443438117,136.0044350951601,234.5274074492996
0.0,0.0,0.0,0.0
0.5046655521059229,1.0335315195799013,16.226497228340808,28.294290307158406
1.9737155496791674,6.132036678934691,63.26614019108338,109.9262064618194
0.2946247976843426,9.587764669870692,98.78040247855441,170.97895043320185
0.6356841755349053,0.0,0.0,0.0
0.0,0.0,0.0,0.0
3.8545146554681766,20.777875722148067,209.8705064574041,362.41129845728875
0.42909258995034116,0.0,0.0,0.0
2.09892708548059,4.76715639621297,53.04562833520619,92.82200924153136
1.8688371205511332,12.155740308490316,116.41772278924635,200.7474108821525
1.0475101090629646,4.65591421202648,30.405588799510213,52.798082387021196
2.284266774598839,17.848149202874012,172.674785755658,298.5734513827205
1.4116314996495576,0.0,0.0,0.0
1.407455437610259,11.218568321729975,114.37762864002396,197.8802850499243
1.257834416059816,8.45717226443921,80.02314035674846,138.1669393685911
0.0,0.0,0.0,0.0
2.086824524973506,20.4940114783826,207.46988040350394,357.7184996577581
0.0,0.0,0.0,0.0
2.8300398234359196,7.0172325604443815,72.50526792757434,124.13222249444097
0.2351921098969092,0.0,0.0,0.0
3.1245181562006876,20.497843138517414,205.75761219046717,353.8653665694585
1.1821825808580766,6.268149098521934,53.46311270239816,91.79284913565637
0.48865795769090536,3.8369591085352797,38.9230654932213,66.44247108485759
1.9006550221919407,9.057843051791334,76.87488662955414,132.79690055540104
